timestamp,R,G,B,segment
2025-02-05-17-07-10-487,0,245,245,Triangle in green & blue
2025-02-05-17-07-10-505,0,236,236,Triangle in green & blue
2025-02-05-17-07-10-523,0,227,227,Triangle in green & blue
2025-02-05-17-07-10-540,0,218,218,Triangle in green & blue
2025-02-05-17-07-10-558,0,209,209,Triangle in green & blue
2025-02-05-17-07-10-575,0,200,200,Triangle in green & blue
2025-02-05-17-07-10-592,0,192,192,Triangle in green & blue
2025-02-05-17-07-10-610,0,183,183,Triangle in green & blue
2025-02-05-17-07-10-627,0,174,174,Triangle in green & blue
2025-02-05-17-07-10-645,0,165,165,Triangle in green & blue
2025-02-05-17-07-10-662,0,156,156,Triangle in green & blue
2025-02-05-17-07-10-680,0,147,147,Triangle in green & blue
2025-02-05-17-07-10-697,0,138,138,Triangle in green & blue
2025-02-05-17-07-10-715,0,129,129,Triangle in green & blue
2025-02-05-17-07-10-732,0,120,120,Triangle in green & blue
2025-02-05-17-07-10-749,0,111,111,Triangle in green & blue
2025-02-05-17-07-10-767,0,103,103,Triangle in green & blue
2025-02-05-17-07-10-784,0,94,94,Triangle in green & blue
2025-02-05-17-07-10-802,0,84,84,Triangle in green & blue
2025-02-05-17-07-10-820,0,76,76,Triangle in green & blue
2025-02-05-17-07-10-837,0,67,67,Triangle in green & blue
2025-02-05-17-07-10-854,0,58,58,Triangle in green & blue
2025-02-05-17-07-10-872,0,49,49,Triangle in green & blue
2025-02-05-17-07-10-889,0,41,41,Triangle in green & blue
2025-02-05-17-07-10-906,0,32,32,Triangle in green & blue
2025-02-05-17-07-10-924,0,23,23,Triangle in green & blue
2025-02-05-17-07-10-942,0,14,14,Triangle in green & blue
2025-02-05-17-07-10-959,0,5,5,Triangle in green & blue
2025-02-05-17-07-10-978,0,0,0,Pause
2025-02-05-17-07-10-994,0,0,0,Pause
2025-02-05-17-07-11-011,0,0,0,Pause
2025-02-05-17-07-11-029,0,0,0,Pause
2025-02-05-17-07-11-046,0,0,0,Pause
2025-02-05-17-07-11-063,0,0,0,Pause
2025-02-05-17-07-11-081,0,0,0,Pause
2025-02-05-17-07-11-098,0,0,0,Pause
2025-02-05-17-07-11-115,0,0,0,Pause
2025-02-05-17-07-11-133,0,0,0,Pause
2025-02-05-17-07-11-150,0,0,0,Pause
2025-02-05-17-07-11-167,0,0,0,Pause
2025-02-05-17-07-11-184,0,0,0,Triangle in red & blue
2025-02-05-17-07-11-202,9,0,9,Triangle in red & blue
2025-02-05-17-07-11-220,18,0,18,Triangle in red & blue
2025-02-05-17-07-11-237,27,0,27,Triangle in red & blue
2025-02-05-17-07-11-254,36,0,36,Triangle in red & blue
2025-02-05-17-07-11-272,45,0,45,Triangle in red & blue
2025-02-05-17-07-11-288,54,0,54,Triangle in red & blue
2025-02-05-17-07-11-305,62,0,62,Triangle in red & blue
2025-02-05-17-07-11-323,71,0,71,Triangle in red & blue
2025-02-05-17-07-11-339,79,0,79,Triangle in red & blue
2025-02-05-17-07-11-357,88,0,88,Triangle in red & blue
2025-02-05-17-07-11-374,97,0,97,Triangle in red & blue
2025-02-05-17-07-11-391,106,0,106,Triangle in red & blue
2025-02-05-17-07-11-408,115,0,115,Triangle in red & blue
2025-02-05-17-07-11-426,124,0,124,Triangle in red & blue
2025-02-05-17-07-11-443,133,0,133,Triangle in red & blue
2025-02-05-17-07-11-461,141,0,141,Triangle in red & blue
2025-02-05-17-07-11-478,150,0,150,Triangle in red & blue
2025-02-05-17-07-11-496,159,0,159,Triangle in red & blue
2025-02-05-17-07-11-514,169,0,169,Triangle in red & blue
2025-02-05-17-07-11-533,178,0,178,Triangle in red & blue
2025-02-05-17-07-11-549,187,0,187,Triangle in red & blue
2025-02-05-17-07-11-567,195,0,195,Triangle in red & blue
2025-02-05-17-07-11-583,204,0,204,Triangle in red & blue
2025-02-05-17-07-11-601,213,0,213,Triangle in red & blue
2025-02-05-17-07-11-618,222,0,222,Triangle in red & blue
2025-02-05-17-07-11-636,230,0,230,Triangle in red & blue
2025-02-05-17-07-11-653,239,0,239,Triangle in red & blue
2025-02-05-17-07-11-670,248,0,248,Triangle in red & blue
2025-02-05-17-07-11-687,253,0,253,Triangle in red & blue
2025-02-05-17-07-11-705,244,0,244,Triangle in red & blue
2025-02-05-17-07-11-723,235,0,235,Triangle in red & blue
2025-02-05-17-07-11-742,226,0,226,Triangle in red & blue
2025-02-05-17-07-11-759,217,0,217,Triangle in red & blue
2025-02-05-17-07-11-776,208,0,208,Triangle in red & blue
2025-02-05-17-07-11-794,199,0,199,Triangle in red & blue
2025-02-05-17-07-11-812,190,0,190,Triangle in red & blue
2025-02-05-17-07-11-829,181,0,181,Triangle in red & blue
2025-02-05-17-07-11-847,172,0,172,Triangle in red & blue
2025-02-05-17-07-11-865,163,0,163,Triangle in red & blue
2025-02-05-17-07-11-881,154,0,154,Triangle in red & blue
2025-02-05-17-07-11-899,146,0,146,Triangle in red & blue
2025-02-05-17-07-11-915,137,0,137,Triangle in red & blue
2025-02-05-17-07-11-933,128,0,128,Triangle in red & blue
2025-02-05-17-07-11-951,119,0,119,Triangle in red & blue
2025-02-05-17-07-11-968,110,0,110,Triangle in red & blue
2025-02-05-17-07-11-986,101,0,101,Triangle in red & blue
2025-02-05-17-07-12-004,92,0,92,Triangle in red & blue
2025-02-05-17-07-12-022,83,0,83,Triangle in red & blue
2025-02-05-17-07-12-038,74,0,74,Triangle in red & blue
2025-02-05-17-07-12-055,65,0,65,Triangle in red & blue
2025-02-05-17-07-12-072,57,0,57,Triangle in red & blue
2025-02-05-17-07-12-090,48,0,48,Triangle in red & blue
2025-02-05-17-07-12-107,39,0,39,Triangle in red & blue
2025-02-05-17-07-12-125,30,0,30,Triangle in red & blue
2025-02-05-17-07-12-143,21,0,21,Triangle in red & blue
2025-02-05-17-07-12-161,12,0,12,Triangle in red & blue
2025-02-05-17-07-12-177,3,0,3,Triangle in red & blue
2025-02-05-17-07-12-195,6,0,6,Triangle in red & blue
2025-02-05-17-07-12-212,15,0,15,Triangle in red & blue
2025-02-05-17-07-12-231,24,0,24,Triangle in red & blue
2025-02-05-17-07-12-248,33,0,33,Triangle in red & blue
2025-02-05-17-07-12-266,42,0,42,Triangle in red & blue
2025-02-05-17-07-12-283,51,0,51,Triangle in red & blue
2025-02-05-17-07-12-300,59,0,59,Triangle in red & blue
2025-02-05-17-07-12-317,68,0,68,Triangle in red & blue
2025-02-05-17-07-12-335,77,0,77,Triangle in red & blue
2025-02-05-17-07-12-352,86,0,86,Triangle in red & blue
2025-02-05-17-07-12-370,94,0,94,Triangle in red & blue
2025-02-05-17-07-12-386,103,0,103,Triangle in red & blue
2025-02-05-17-07-12-404,112,0,112,Triangle in red & blue
2025-02-05-17-07-12-421,120,0,120,Triangle in red & blue
2025-02-05-17-07-12-437,129,0,129,Triangle in red & blue
2025-02-05-17-07-12-455,138,0,138,Triangle in red & blue
2025-02-05-17-07-12-472,147,0,147,Triangle in red & blue
2025-02-05-17-07-12-489,156,0,156,Triangle in red & blue
2025-02-05-17-07-12-507,165,0,165,Triangle in red & blue
2025-02-05-17-07-12-524,174,0,174,Triangle in red & blue
2025-02-05-17-07-12-542,182,0,182,Triangle in red & blue
2025-02-05-17-07-12-559,191,0,191,Triangle in red & blue
2025-02-05-17-07-12-576,200,0,200,Triangle in red & blue
2025-02-05-17-07-12-595,209,0,209,Triangle in red & blue
2025-02-05-17-07-12-610,218,0,218,Triangle in red & blue
2025-02-05-17-07-12-628,227,0,227,Triangle in red & blue
2025-02-05-17-07-12-645,236,0,236,Triangle in red & blue
2025-02-05-17-07-12-663,244,0,244,Triangle in red & blue
2025-02-05-17-07-12-681,253,0,253,Triangle in red & blue
2025-02-05-17-07-12-698,248,0,248,Triangle in red & blue
2025-02-05-17-07-12-716,239,0,239,Triangle in red & blue
2025-02-05-17-07-12-733,230,0,230,Triangle in red & blue
2025-02-05-17-07-12-751,221,0,221,Triangle in red & blue
2025-02-05-17-07-12-768,212,0,212,Triangle in red & blue
2025-02-05-17-07-12-785,203,0,203,Triangle in red & blue
2025-02-05-17-07-12-802,194,0,194,Triangle in red & blue
2025-02-05-17-07-12-820,186,0,186,Triangle in red & blue
2025-02-05-17-07-12-837,177,0,177,Triangle in red & blue
2025-02-05-17-07-12-855,168,0,168,Triangle in red & blue
2025-02-05-17-07-12-873,158,0,158,Triangle in red & blue
2025-02-05-17-07-12-890,150,0,150,Triangle in red & blue
2025-02-05-17-07-12-909,140,0,140,Triangle in red & blue
2025-02-05-17-07-12-926,131,0,131,Triangle in red & blue
2025-02-05-17-07-12-944,122,0,122,Triangle in red & blue
2025-02-05-17-07-12-961,113,0,113,Triangle in red & blue
2025-02-05-17-07-12-979,104,0,104,Triangle in red & blue
2025-02-05-17-07-12-997,95,0,95,Triangle in red & blue
2025-02-05-17-07-13-014,86,0,86,Triangle in red & blue
2025-02-05-17-07-13-032,77,0,77,Triangle in red & blue
2025-02-05-17-07-13-049,69,0,69,Triangle in red & blue
2025-02-05-17-07-13-066,60,0,60,Triangle in red & blue
2025-02-05-17-07-13-084,51,0,51,Triangle in red & blue
2025-02-05-17-07-13-101,42,0,42,Triangle in red & blue
2025-02-05-17-07-13-119,33,0,33,Triangle in red & blue
2025-02-05-17-07-13-136,24,0,24,Triangle in red & blue
2025-02-05-17-07-13-153,15,0,15,Triangle in red & blue
2025-02-05-17-07-13-172,6,0,6,Triangle in red & blue
2025-02-05-17-07-13-190,0,0,0,Pause
2025-02-05-17-07-13-207,0,0,0,Pause
2025-02-05-17-07-13-225,0,0,0,Pause
2025-02-05-17-07-13-242,0,0,0,Pause
2025-02-05-17-07-13-259,0,0,0,Pause
2025-02-05-17-07-13-277,0,0,0,Pause
2025-02-05-17-07-13-295,0,0,0,Pause
2025-02-05-17-07-13-312,0,0,0,Pause
2025-02-05-17-07-13-330,0,0,0,Pause
2025-02-05-17-07-13-348,0,0,0,Pause
2025-02-05-17-07-13-365,0,0,0,Pause
2025-02-05-17-07-13-382,0,0,0,Pause
2025-02-05-17-07-13-400,0,0,0,Triangle in RGB
2025-02-05-17-07-13-418,9,9,9,Triangle in RGB
2025-02-05-17-07-13-436,18,18,18,Triangle in RGB
2025-02-05-17-07-13-453,27,27,27,Triangle in RGB
2025-02-05-17-07-13-471,36,36,36,Triangle in RGB
2025-02-05-17-07-13-488,45,45,45,Triangle in RGB
2025-02-05-17-07-13-505,54,54,54,Triangle in RGB
2025-02-05-17-07-13-523,63,63,63,Triangle in RGB
2025-02-05-17-07-13-540,72,72,72,Triangle in RGB
2025-02-05-17-07-13-557,80,80,80,Triangle in RGB
2025-02-05-17-07-13-575,89,89,89,Triangle in RGB
2025-02-05-17-07-13-592,98,98,98,Triangle in RGB
2025-02-05-17-07-13-610,107,107,107,Triangle in RGB
2025-02-05-17-07-13-628,116,116,116,Triangle in RGB
2025-02-05-17-07-13-645,125,125,125,Triangle in RGB
2025-02-05-17-07-13-662,133,133,133,Triangle in RGB
2025-02-05-17-07-13-679,142,142,142,Triangle in RGB
2025-02-05-17-07-13-696,151,151,151,Triangle in RGB
2025-02-05-17-07-13-713,160,160,160,Triangle in RGB
2025-02-05-17-07-13-731,169,169,169,Triangle in RGB
2025-02-05-17-07-13-749,178,178,178,Triangle in RGB
2025-02-05-17-07-13-767,187,187,187,Triangle in RGB
2025-02-05-17-07-13-784,196,196,196,Triangle in RGB
2025-02-05-17-07-13-802,205,205,205,Triangle in RGB
2025-02-05-17-07-13-819,214,214,214,Triangle in RGB
2025-02-05-17-07-13-837,223,223,223,Triangle in RGB
2025-02-05-17-07-13-854,231,231,231,Triangle in RGB
2025-02-05-17-07-13-871,241,241,241,Triangle in RGB
2025-02-05-17-07-13-889,250,250,250,Triangle in RGB
2025-02-05-17-07-13-907,252,252,252,Triangle in RGB
2025-02-05-17-07-13-924,243,243,243,Triangle in RGB
2025-02-05-17-07-13-941,234,234,234,Triangle in RGB
2025-02-05-17-07-13-959,225,225,225,Triangle in RGB
2025-02-05-17-07-13-976,216,216,216,Triangle in RGB
2025-02-05-17-07-13-994,207,207,207,Triangle in RGB
2025-02-05-17-07-14-011,198,198,198,Triangle in RGB
2025-02-05-17-07-14-029,189,189,189,Triangle in RGB
2025-02-05-17-07-14-047,180,180,180,Triangle in RGB
2025-02-05-17-07-14-064,171,171,171,Triangle in RGB
2025-02-05-17-07-14-083,162,162,162,Triangle in RGB
2025-02-05-17-07-14-099,153,153,153,Triangle in RGB
2025-02-05-17-07-14-117,145,145,145,Triangle in RGB
2025-02-05-17-07-14-135,136,136,136,Triangle in RGB
2025-02-05-17-07-14-151,127,127,127,Triangle in RGB
2025-02-05-17-07-14-170,118,118,118,Triangle in RGB
2025-02-05-17-07-14-186,109,109,109,Triangle in RGB
2025-02-05-17-07-14-204,100,100,100,Triangle in RGB
2025-02-05-17-07-14-221,91,91,91,Triangle in RGB
2025-02-05-17-07-14-240,82,82,82,Triangle in RGB
2025-02-05-17-07-14-256,73,73,73,Triangle in RGB
2025-02-05-17-07-14-274,64,64,64,Triangle in RGB
2025-02-05-17-07-14-291,55,55,55,Triangle in RGB
2025-02-05-17-07-14-310,46,46,46,Triangle in RGB
2025-02-05-17-07-14-326,38,38,38,Triangle in RGB
2025-02-05-17-07-14-344,29,29,29,Triangle in RGB
2025-02-05-17-07-14-361,19,19,19,Triangle in RGB
2025-02-05-17-07-14-379,10,10,10,Triangle in RGB
2025-02-05-17-07-14-397,1,1,1,Triangle in RGB
2025-02-05-17-07-14-415,8,8,8,Triangle in RGB
2025-02-05-17-07-14-432,17,17,17,Triangle in RGB
2025-02-05-17-07-14-450,26,26,26,Triangle in RGB
2025-02-05-17-07-14-468,35,35,35,Triangle in RGB
2025-02-05-17-07-14-485,44,44,44,Triangle in RGB
2025-02-05-17-07-14-504,53,53,53,Triangle in RGB
2025-02-05-17-07-14-521,62,62,62,Triangle in RGB
2025-02-05-17-07-14-538,71,71,71,Triangle in RGB
2025-02-05-17-07-14-556,80,80,80,Triangle in RGB
2025-02-05-17-07-14-573,88,88,88,Triangle in RGB
2025-02-05-17-07-14-592,97,97,97,Triangle in RGB
2025-02-05-17-07-14-608,106,106,106,Triangle in RGB
2025-02-05-17-07-14-625,115,115,115,Triangle in RGB
2025-02-05-17-07-14-643,124,124,124,Triangle in RGB
2025-02-05-17-07-14-660,133,133,133,Triangle in RGB
2025-02-05-17-07-14-677,142,142,142,Triangle in RGB
2025-02-05-17-07-14-696,151,151,151,Triangle in RGB
2025-02-05-17-07-14-713,160,160,160,Triangle in RGB
2025-02-05-17-07-14-730,169,169,169,Triangle in RGB
2025-02-05-17-07-14-748,177,177,177,Triangle in RGB
2025-02-05-17-07-14-765,186,186,186,Triangle in RGB
2025-02-05-17-07-14-783,195,195,195,Triangle in RGB
2025-02-05-17-07-14-800,204,204,204,Triangle in RGB
2025-02-05-17-07-14-818,213,213,213,Triangle in RGB
2025-02-05-17-07-14-835,222,222,222,Triangle in RGB
2025-02-05-17-07-14-853,231,231,231,Triangle in RGB
2025-02-05-17-07-14-870,240,240,240,Triangle in RGB
2025-02-05-17-07-14-887,248,248,248,Triangle in RGB
2025-02-05-17-07-14-904,253,253,253,Triangle in RGB
2025-02-05-17-07-14-922,244,244,244,Triangle in RGB
2025-02-05-17-07-14-940,235,235,235,Triangle in RGB
2025-02-05-17-07-14-957,226,226,226,Triangle in RGB
2025-02-05-17-07-14-975,217,217,217,Triangle in RGB
2025-02-05-17-07-14-993,207,207,207,Triangle in RGB
2025-02-05-17-07-15-011,198,198,198,Triangle in RGB
2025-02-05-17-07-15-029,189,189,189,Triangle in RGB
2025-02-05-17-07-15-047,180,180,180,Triangle in RGB
2025-02-05-17-07-15-063,172,172,172,Triangle in RGB
2025-02-05-17-07-15-081,163,163,163,Triangle in RGB
2025-02-05-17-07-15-098,154,154,154,Triangle in RGB
2025-02-05-17-07-15-115,145,145,145,Triangle in RGB
2025-02-05-17-07-15-133,136,136,136,Triangle in RGB
2025-02-05-17-07-15-151,127,127,127,Triangle in RGB
2025-02-05-17-07-15-168,118,118,118,Triangle in RGB
2025-02-05-17-07-15-185,109,109,109,Triangle in RGB
2025-02-05-17-07-15-202,101,101,101,Triangle in RGB
2025-02-05-17-07-15-220,92,92,92,Triangle in RGB
2025-02-05-17-07-15-238,83,83,83,Triangle in RGB
2025-02-05-17-07-15-255,74,74,74,Triangle in RGB
2025-02-05-17-07-15-272,65,65,65,Triangle in RGB
2025-02-05-17-07-15-291,56,56,56,Triangle in RGB
2025-02-05-17-07-15-308,47,47,47,Triangle in RGB
2025-02-05-17-07-15-325,38,38,38,Triangle in RGB
2025-02-05-17-07-15-343,29,29,29,Triangle in RGB
2025-02-05-17-07-15-361,20,20,20,Triangle in RGB
2025-02-05-17-07-15-377,11,11,11,Triangle in RGB
2025-02-05-17-07-15-395,2,2,2,Triangle in RGB
2025-02-05-17-07-15-415,0,0,0,Pause
2025-02-05-17-07-15-432,0,0,0,Pause
2025-02-05-17-07-15-450,0,0,0,Pause
2025-02-05-17-07-15-468,0,0,0,Pause
2025-02-05-17-07-15-485,0,0,0,Pause
2025-02-05-17-07-15-503,0,0,0,Pause
2025-02-05-17-07-15-520,0,0,0,Pause
2025-02-05-17-07-15-537,0,0,0,Pause
2025-02-05-17-07-15-556,0,0,0,Pause
2025-02-05-17-07-15-573,0,0,0,Pause
2025-02-05-17-07-15-591,0,0,0,Pause
2025-02-05-17-07-15-609,0,0,0,Pause
2025-02-05-17-07-15-627,255,0,0,Red fixed, G triangle
2025-02-05-17-07-15-645,255,9,0,Red fixed, G triangle
2025-02-05-17-07-15-663,255,18,0,Red fixed, G triangle
2025-02-05-17-07-15-680,255,27,0,Red fixed, G triangle
2025-02-05-17-07-15-697,255,36,0,Red fixed, G triangle
2025-02-05-17-07-15-715,255,45,0,Red fixed, G triangle
2025-02-05-17-07-15-733,255,54,0,Red fixed, G triangle
2025-02-05-17-07-15-751,255,63,0,Red fixed, G triangle
2025-02-05-17-07-15-768,255,72,0,Red fixed, G triangle
2025-02-05-17-07-15-784,255,80,0,Red fixed, G triangle
2025-02-05-17-07-15-803,255,90,0,Red fixed, G triangle
2025-02-05-17-07-15-819,255,98,0,Red fixed, G triangle
2025-02-05-17-07-15-837,255,107,0,Red fixed, G triangle
2025-02-05-17-07-15-854,255,116,0,Red fixed, G triangle
2025-02-05-17-07-15-872,255,125,0,Red fixed, G triangle
2025-02-05-17-07-15-890,255,134,0,Red fixed, G triangle
2025-02-05-17-07-15-907,255,143,0,Red fixed, G triangle
2025-02-05-17-07-15-925,255,152,0,Red fixed, G triangle
2025-02-05-17-07-15-943,255,161,0,Red fixed, G triangle
2025-02-05-17-07-15-960,255,170,0,Red fixed, G triangle
2025-02-05-17-07-15-977,255,179,0,Red fixed, G triangle
2025-02-05-17-07-15-996,255,188,0,Red fixed, G triangle
2025-02-05-17-07-16-012,255,197,0,Red fixed, G triangle
2025-02-05-17-07-16-029,255,206,0,Red fixed, G triangle
2025-02-05-17-07-16-046,255,214,0,Red fixed, G triangle
2025-02-05-17-07-16-065,255,223,0,Red fixed, G triangle
2025-02-05-17-07-16-081,255,232,0,Red fixed, G triangle
2025-02-05-17-07-16-099,255,241,0,Red fixed, G triangle
2025-02-05-17-07-16-118,255,250,0,Red fixed, G triangle
2025-02-05-17-07-16-134,255,251,0,Red fixed, G triangle
2025-02-05-17-07-16-152,255,242,0,Red fixed, G triangle
2025-02-05-17-07-16-169,255,233,0,Red fixed, G triangle
2025-02-05-17-07-16-187,255,224,0,Red fixed, G triangle
2025-02-05-17-07-16-204,255,215,0,Red fixed, G triangle
2025-02-05-17-07-16-222,255,206,0,Red fixed, G triangle
2025-02-05-17-07-16-240,255,197,0,Red fixed, G triangle
2025-02-05-17-07-16-257,255,188,0,Red fixed, G triangle
2025-02-05-17-07-16-276,255,180,0,Red fixed, G triangle
2025-02-05-17-07-16-292,255,171,0,Red fixed, G triangle
2025-02-05-17-07-16-309,255,162,0,Red fixed, G triangle
2025-02-05-17-07-16-327,255,153,0,Red fixed, G triangle
2025-02-05-17-07-16-344,255,144,0,Red fixed, G triangle
2025-02-05-17-07-16-361,255,135,0,Red fixed, G triangle
2025-02-05-17-07-16-379,255,126,0,Red fixed, G triangle
2025-02-05-17-07-16-397,255,117,0,Red fixed, G triangle
2025-02-05-17-07-16-414,255,108,0,Red fixed, G triangle
2025-02-05-17-07-16-432,255,99,0,Red fixed, G triangle
2025-02-05-17-07-16-450,255,90,0,Red fixed, G triangle
2025-02-05-17-07-16-468,255,81,0,Red fixed, G triangle
2025-02-05-17-07-16-485,255,73,0,Red fixed, G triangle
2025-02-05-17-07-16-502,255,64,0,Red fixed, G triangle
2025-02-05-17-07-16-519,255,55,0,Red fixed, G triangle
2025-02-05-17-07-16-536,255,46,0,Red fixed, G triangle
2025-02-05-17-07-16-553,255,37,0,Red fixed, G triangle
2025-02-05-17-07-16-571,255,29,0,Red fixed, G triangle
2025-02-05-17-07-16-589,255,20,0,Red fixed, G triangle
2025-02-05-17-07-16-606,255,11,0,Red fixed, G triangle
2025-02-05-17-07-16-623,255,2,0,Red fixed, G triangle
2025-02-05-17-07-16-640,255,7,0,Red fixed, G triangle
2025-02-05-17-07-16-658,255,16,0,Red fixed, G triangle
2025-02-05-17-07-16-676,255,25,0,Red fixed, G triangle
2025-02-05-17-07-16-694,255,34,0,Red fixed, G triangle
2025-02-05-17-07-16-712,255,43,0,Red fixed, G triangle
2025-02-05-17-07-16-729,255,52,0,Red fixed, G triangle
2025-02-05-17-07-16-746,255,61,0,Red fixed, G triangle
2025-02-05-17-07-16-763,255,70,0,Red fixed, G triangle
2025-02-05-17-07-16-781,255,79,0,Red fixed, G triangle
2025-02-05-17-07-16-799,255,88,0,Red fixed, G triangle
2025-02-05-17-07-16-817,255,97,0,Red fixed, G triangle
2025-02-05-17-07-16-834,255,106,0,Red fixed, G triangle
2025-02-05-17-07-16-851,255,114,0,Red fixed, G triangle
2025-02-05-17-07-16-869,255,124,0,Red fixed, G triangle
2025-02-05-17-07-16-886,255,133,0,Red fixed, G triangle
2025-02-05-17-07-16-905,255,142,0,Red fixed, G triangle
2025-02-05-17-07-16-922,255,151,0,Red fixed, G triangle
2025-02-05-17-07-16-940,255,160,0,Red fixed, G triangle
2025-02-05-17-07-16-958,255,169,0,Red fixed, G triangle
2025-02-05-17-07-16-975,255,177,0,Red fixed, G triangle
2025-02-05-17-07-16-992,255,186,0,Red fixed, G triangle
2025-02-05-17-07-17-010,255,196,0,Red fixed, G triangle
2025-02-05-17-07-17-028,255,205,0,Red fixed, G triangle
2025-02-05-17-07-17-045,255,214,0,Red fixed, G triangle
2025-02-05-17-07-17-064,255,223,0,Red fixed, G triangle
2025-02-05-17-07-17-080,255,231,0,Red fixed, G triangle
2025-02-05-17-07-17-098,255,241,0,Red fixed, G triangle
2025-02-05-17-07-17-116,255,249,0,Red fixed, G triangle
2025-02-05-17-07-17-133,255,252,0,Red fixed, G triangle
2025-02-05-17-07-17-150,255,243,0,Red fixed, G triangle
2025-02-05-17-07-17-168,255,234,0,Red fixed, G triangle
2025-02-05-17-07-17-186,255,225,0,Red fixed, G triangle
2025-02-05-17-07-17-203,255,216,0,Red fixed, G triangle
2025-02-05-17-07-17-221,255,207,0,Red fixed, G triangle
2025-02-05-17-07-17-238,255,198,0,Red fixed, G triangle
