2025-03-26 18:24:08,036 	 INFO 	 ||Codeword: 10100000101
2025-03-26 18:24:08,036 	 INFO 	 ||Character: E
2025-03-26 18:24:08,038 	 INFO 	 ||Reading signal 10, between rows (817, 885)
2025-03-26 18:24:08,039 	 INFO 	 ||Start: 817, End: 885
2025-03-26 18:24:08,056 	 INFO 	 ||Codeword: 10110011100
2025-03-26 18:24:08,057 	 INFO 	 ||Character: L
2025-03-26 18:24:08,059 	 INFO 	 ||Reading signal 11, between rows (890, 958)
2025-03-26 18:24:08,059 	 INFO 	 ||Start: 890, End: 958
2025-03-26 18:24:08,075 	 INFO 	 ||Codeword: 10010011010
2025-03-26 18:24:08,076 	 INFO 	 ||Character: 

2025-03-26 18:24:08,078 	 INFO 	 Key 7, Colour G, Column 19
2025-03-26 18:24:08,133 	 INFO 	 |Reading key 7, column 19
2025-03-26 18:24:08,133 	 INFO 	 ||Reading signal 1, between rows (163, 231)
2025-03-26 18:24:08,133 	 INFO 	 ||Start: 163, End: 231
2025-03-26 18:24:08,148 	 INFO 	 ||Codeword: 01110010101
2025-03-26 18:24:08,149 	 INFO 	 ||Character: M
2025-03-26 18:24:08,151 	 INFO 	 ||Reading signal 2, between rows (236, 303)
2025-03-26 18:24:08,151 	 INFO 	 ||Start: 236, End: 303
2025-03-26 18:24:08,172 	 INFO 	 ||Codeword: 00110101100
2025-03-26 18:24:08,172 	 INFO 	 ||Character: T
2025-03-26 18:24:08,183 	 INFO 	 ||Reading signal 3, between rows (308, 376)
2025-03-26 18:24:08,183 	 INFO 	 ||Start: 308, End: 376
2025-03-26 18:24:08,202 	 INFO 	 ||Codeword: 00110010000
2025-03-26 18:24:08,202 	 INFO 	 ||Character: H
2025-03-26 18:24:08,205 	 INFO 	 ||Reading signal 4, between rows (381, 449)
2025-03-26 18:24:08,205 	 INFO 	 ||Start: 381, End: 449
2025-03-26 18:24:08,222 	 INFO 	 ||Codeword: 01100001100
2025-03-26 18:24:08,222 	 INFO 	 ||Character: D
2025-03-26 18:24:08,224 	 INFO 	 ||Reading signal 5, between rows (454, 521)
2025-03-26 18:24:08,224 	 INFO 	 ||Start: 454, End: 521
2025-03-26 18:24:08,241 	 INFO 	 ||Codeword: 10100111001
2025-03-26 18:24:08,241 	 INFO 	 ||Character: Y
2025-03-26 18:24:08,245 	 INFO 	 ||Reading signal 6, between rows (526, 594)
2025-03-26 18:24:08,245 	 INFO 	 ||Start: 526, End: 594
2025-03-26 18:24:08,261 	 INFO 	 ||Codeword: 00100001001
2025-03-26 18:24:08,261 	 INFO 	 ||Character: A
2025-03-26 18:24:08,264 	 INFO 	 ||Reading signal 7, between rows (599, 666)
2025-03-26 18:24:08,264 	 INFO 	 ||Start: 599, End: 666
2025-03-26 18:24:08,282 	 INFO 	 ||Codeword: 00110100011
2025-03-26 18:24:08,282 	 INFO 	 ||Character: S
2025-03-26 18:24:08,285 	 INFO 	 ||Reading signal 8, between rows (672, 739)
2025-03-26 18:24:08,285 	 INFO 	 ||Start: 672, End: 739
2025-03-26 18:24:08,301 	 INFO 	 ||Codeword: 10011000000
2025-03-26 18:24:08,301 	 INFO 	 ||Character:  
2025-03-26 18:24:08,304 	 INFO 	 ||Reading signal 9, between rows (744, 812)
2025-03-26 18:24:08,304 	 INFO 	 ||Start: 744, End: 812
2025-03-26 18:24:08,320 	 INFO 	 ||Codeword: 00110100011
2025-03-26 18:24:08,321 	 INFO 	 ||Character: S
2025-03-26 18:24:08,324 	 INFO 	 ||Reading signal 10, between rows (817, 885)
2025-03-26 18:24:08,324 	 INFO 	 ||Start: 817, End: 885
2025-03-26 18:24:08,339 	 INFO 	 ||Codeword: 01100001100
2025-03-26 18:24:08,339 	 INFO 	 ||Character: D
2025-03-26 18:24:08,342 	 INFO 	 ||Reading signal 11, between rows (890, 958)
2025-03-26 18:24:08,342 	 INFO 	 ||Start: 890, End: 958
2025-03-26 18:24:08,357 	 INFO 	 ||Codeword: 10010011010
2025-03-26 18:24:08,358 	 INFO 	 ||Character: 

2025-03-26 18:24:08,360 	 INFO 	 Key 8, Colour B, Column 23
2025-03-26 18:24:08,425 	 INFO 	 |Reading key 8, column 23
2025-03-26 18:24:08,425 	 INFO 	 ||Reading signal 1, between rows (163, 231)
2025-03-26 18:24:08,425 	 INFO 	 ||Start: 163, End: 231
2025-03-26 18:24:08,452 	 INFO 	 ||Codeword: 11110011001
2025-03-26 18:24:08,452 	 INFO 	 ||Character: I
2025-03-26 18:24:08,456 	 INFO 	 ||Reading signal 2, between rows (236, 303)
2025-03-26 18:24:08,456 	 INFO 	 ||Start: 236, End: 303
2025-03-26 18:24:08,478 	 INFO 	 ||Codeword: 00110010000
2025-03-26 18:24:08,479 	 INFO 	 ||Character: H
2025-03-26 18:24:08,483 	 INFO 	 ||Reading signal 3, between rows (308, 376)
2025-03-26 18:24:08,483 	 INFO 	 ||Start: 308, End: 376
2025-03-26 18:24:08,511 	 INFO 	 ||Codeword: 10011000000
2025-03-26 18:24:08,511 	 INFO 	 ||Character:  
2025-03-26 18:24:08,528 	 INFO 	 ||Reading signal 4, between rows (381, 449)
2025-03-26 18:24:08,528 	 INFO 	 ||Start: 381, End: 449
2025-03-26 18:24:08,555 	 INFO 	 ||Codeword: 10011000000
2025-03-26 18:24:08,555 	 INFO 	 ||Character:  
2025-03-26 18:24:08,558 	 INFO 	 ||Reading signal 5, between rows (454, 521)
2025-03-26 18:24:08,558 	 INFO 	 ||Start: 454, End: 521
2025-03-26 18:24:08,580 	 INFO 	 ||Codeword: 10011000000
2025-03-26 18:24:08,581 	 INFO 	 ||Character:  
2025-03-26 18:24:08,595 	 INFO 	 ||Reading signal 6, between rows (526, 594)
2025-03-26 18:24:08,595 	 INFO 	 ||Start: 526, End: 594
2025-03-26 18:24:08,617 	 INFO 	 ||Codeword: 00110101100
2025-03-26 18:24:08,617 	 INFO 	 ||Character: T
2025-03-26 18:24:08,630 	 INFO 	 ||Reading signal 7, between rows (599, 666)
2025-03-26 18:24:08,630 	 INFO 	 ||Start: 599, End: 666
2025-03-26 18:24:08,652 	 INFO 	 ||Codeword: 10011000000
2025-03-26 18:24:08,652 	 INFO 	 ||Character:  
2025-03-26 18:24:08,655 	 INFO 	 ||Reading signal 8, between rows (672, 739)
2025-03-26 18:24:08,655 	 INFO 	 ||Start: 672, End: 739
2025-03-26 18:24:08,677 	 INFO 	 ||Codeword: 11110100101
2025-03-26 18:24:08,677 	 INFO 	 ||Character: U
2025-03-26 18:24:08,680 	 INFO 	 ||Reading signal 9, between rows (744, 812)
2025-03-26 18:24:08,680 	 INFO 	 ||Start: 744, End: 812
2025-03-26 18:24:08,701 	 INFO 	 ||Codeword: 10110100000
2025-03-26 18:24:08,702 	 INFO 	 ||Character: P
2025-03-26 18:24:08,713 	 INFO 	 ||Reading signal 10, between rows (817, 885)
2025-03-26 18:24:08,714 	 INFO 	 ||Start: 817, End: 885
